시군명,업체명,도로명주소,지번주소,우편번호,전화번호,WGS84위도,WGS84경도
용인시,동백동물병원,,경기도 용인시 기흥구 동백동 2202-1,,031-693-8627,,
용인시,동천동물병원,경기도 용인시 수지구 손곡로 107,"경기도 용인시 수지구 동천동 946번지 4호 대영프라자 102호,201호",16822,031-265-1175,37.3358869920,127.0906793628
용인시,드림24 동물병원,경기도 용인시 처인구 경안천로 46,경기도 용인시 처인구 마평동 717번지 3호,17153,031-335-7582,37.2372224145,127.2104702471
용인시,따스한 동물병원,경기도 용인시 기흥구 구성로279번길 17,경기도 용인시 기흥구 청덕동 528-1번지 1층,16914,031-8013-0075,37.2910985314,127.1411611610
용인시,레이크동물병원,경기도 용인시 기흥구 평촌1로8번길 11-4,경기도 용인시 기흥구 동백동 607번지 11호,17001,031-8005-7507,37.2853915497,127.1528643270
용인시,로얄벳동물병원,경기도 용인시 수지구 수지로 203,경기도 용인시 수지구 신봉동 909번지 신세계 이마트 수지점,16845,031-263-7581,37.3197625692,127.0833291279
용인시,리치펫동물병원,경기도 용인시 기흥구 동백중앙로 177,경기도 용인시 기흥구 중동 852-2 씨엘뷰오피스텔 106호,17006,031-8005-9725,37.2702778163,127.1537796484
용인시,마루한동물병원,경기도 용인시 수지구 광교호수로378번길 4-6,경기도 용인시 수지구 상현동 1157번지 1호,16940,031-216-0133,37.2978746297,127.0801552407
용인시,마리동물의료센터,경기도 용인시 처인구 백암면 백암로185번길 46,경기도 용인시 처인구 백암면 백암리 436번지 1호,17178,031-332-4309,37.1642041615,127.3718130812
용인시,몰리스 펫샵,경기도 용인시 수지구 포은대로 552,경기도 용인시 수지구 죽전동 1282번지 3층,16896,070-8870-8245,37.3253249176,127.1100038667
용인시,백암동물병원,경기도 용인시 처인구 백암면 근창로 45,경기도 용인시 처인구 백암면 20번지 4호,17177,031-336-1245,37.1631476286,127.3700916142
용인시,백현Se동물병원,경기도 용인시 기흥구 동백7로 73,경기도 용인시 기흥구 동백동 598번지 8호 경안빌딩,17003,031-275-5275,37.2820308224,127.1595805132
용인시,베테랑P&K,경기도 용인시 기흥구 중부대로 376,경기도 용인시 기흥구 신갈동 68-6번지 이안두드림기흥역 207호,17064,031-282-0029,37.2714630186,127.1088719698
용인시,보라종합동물병원,경기도 용인시 기흥구 민속촌로 8,경기도 용인시 기흥구 보라동 413번지 6호,17074,031-893-6119,37.2549662381,127.1057885286
용인시,보정동물병원,경기도 용인시 기흥구 보정로 32,경기도 용인시 기흥구 보정동 1277번지,16903,031-898-3708,37.3140161364,127.1111118459
용인시,봄동물병원,경기도 용인시 기흥구 서천서로12번길 4-8,경기도 용인시 기흥구 서천동 730번지 2호,17105,031-203-4727,37.2405328785,127.0739906604
용인시,블레스 동물메디컬센터,경기도 용인시 기흥구 동백3로11번길 9,경기도 용인시 기흥구 중동 851-2번지 201호,17006,031-546-0942,37.2696803921,127.1529251890
용인시,삼성안내견학교 부속동물병원,경기도 용인시 처인구 포곡읍 에버랜드로376번길 1-27,경기도 용인시 처인구 포곡읍 유운리 505번지 삼성안내견학교 부속동물병원,17022,031-320-8922,37.3022574513,127.2064523440
용인시,서울YES동물병원,경기도 용인시 수지구 현암로 81,경기도 용인시 수지구 죽전동 1174번지 1호 벤포스타 101~103호,16875,031-272-1313,37.3317610223,127.1183576880
용인시,서울샤인동물병원,경기도 용인시 수지구 신봉1로 84,경기도 용인시 수지구 신봉동 40번지 2호,16815,031-261-7582,37.3236231493,127.0764566581
용인시,서울앤탑 동물병원,경기도 용인시 수지구 현암로 135,경기도 용인시 수지구 죽전동 1189번지 1호 베스트프라자 2층,16876,031-897-7577,37.3319606940,127.1244184275
용인시,성복동물병원,,경기도 용인시 수지구 신봉동 택지개발지구2-1드림타워 B101호,,031-263-3575,,
용인시,세브란스동물병원,경기도 용인시 수지구 풍덕천로 135,경기도 용인시 수지구 풍덕천동 713-6 요진타워 103호,16837,031-263-7588,37.3238103038,127.0964786430
용인시,수지동물의료원,경기도 용인시 수지구 수지로 77,경기도 용인시 수지구 상현동 106-8번지 힐프라자 101호,16857,031-365-3375,37.3099474272,127.0759917117
용인시,수지성복SL동물병원,경기도 용인시 수지구 성복1로 62,"경기도 용인시 수지구 성복동 167번지 KCC스위첸 1층 111, 112호",16852,031-272-8575,37.3152099350,127.0730391713
용인시,순수동물병원,경기도 용인시 수지구 수지로296번길 30,경기도 용인시 수지구 풍덕천동 697번지 3호,16836,031-262-8700,37.3229849104,127.0923520796
용인시,숲속동물병원,경기도 용인시 처인구 남사읍 한숲로 45,경기도 용인시 처인구 남사읍 아곡리 694번지 옐로우상가 A동 113호,17117,031-335-8385,37.1528263228,127.1701945982
용인시,스마일동물병원,경기도 용인시 처인구 중부대로 1510,경기도 용인시 처인구 마평동 858번지 9호,17145,031-337-0372,37.2329448797,127.2121663447
용인시,스카이동물병원,경기도 용인시 수지구 신봉1로 68,경기도 용인시 수지구 신봉동 23-1번지 인용빌딩 106호,16815,031-896-7590,37.3228802961,127.0779393979
용인시,스타일독앤캣 강아지고양이 용인점,경기도 용인시 기흥구 강남로 13,경기도 용인시 기흥구 구갈동 579-1번지 칼리지포인트 105호,16977,,37.2718461900,127.1270520442
용인시,애견종합병원,경기도 용인시 처인구 금령로 26,경기도 용인시 처인구 김량장동 333번지 2호,17049,031-335-8275,37.2346787650,127.1989470011
용인시,애니펫동물병원,경기도 용인시 수지구 만현로 95,경기도 용인시 수지구 상현동 852번지 수지3차쌍용스윗닷홈상가 B102호,16930,031-266-8898,37.3080153471,127.0852897692
용인시,양지종합동물병원,경기도 용인시 처인구 양지면 중부대로 2219,경기도 용인시 처인구 양지면 양지리 480번지 1호,17158,031-338-7588,37.2335623198,127.2867158105
용인시,어울림동물병원,경기도 용인시 수지구 신봉2로 115-46,경기도 용인시 수지구 신봉동 955번지 1호,16811,031-548-2911,37.3291768672,127.0692916328
용인시,어정동물병원,,경기도 용인시 기흥구 중동 760-1,16995,031-284-9200,37.2749393642,127.1450955198
용인시,에이스 동물병원,경기도 용인시 수지구 동천로 60,경기도 용인시 수지구 동천동 174-15번지 1층,16825,031-266-2900,37.3403601486,127.0965933229
용인시,영동동물병원,경기도 용인시 수지구 현암로 136,경기도 용인시 수지구 죽전동 1191-1 세종프라지 101호,16880,031-896-3881,37.3315099716,127.1244093832
용인시,온 동물의료센터,경기도 용인시 기흥구 용구대로2394번길 2,경기도 용인시 기흥구 마북동 524번지 1호,16921,031-286-7582,37.2998077073,127.1076194700
용인시,용인24시 메이트동물병원,경기도 용인시 수지구 용구대로 2761,경기도 용인시 수지구 죽전동 882번지 18호,16867,,37.3321706096,127.1085348797
용인시,용인센트럴동물병원,,경기도 용인시 처인구 김량장동 12번지 8호 롯데슈퍼 1층,17063,031-321-7510,,
용인시,용인시 동물보호센터,경기도 용인시 처인구 중부대로 1074-1,경기도 용인시 처인구 삼가동 164번지 용인시 동물보호센터,17090,031-324-3464,37.2433150194,127.1593262760
용인시,용인해성동물병원,경기도 용인시 처인구 명지로40번길 15-9,경기도 용인시 처인구 역북동 754번지 1호 유니버스트윈1,17056,031-333-8875,37.2316274587,127.1867615078
용인시,우리동네동물병원,경기도 용인시 기흥구 새천년로16번길 3-2,경기도 용인시 기흥구 신갈동 722번지,16959,031-281-0811,37.2887775655,127.1112304954
용인시,우리동물병원,,경기도 용인시 기흥구 보라동 한보라택지지구 A1-1,,031-286-2275,,
용인시,원종합동물병원,경기도 용인시 처인구 백옥대로 1374,경기도 용인시 처인구 유방동 328번지 2호 비엔비프라자,17041,031-335-7582,37.2576811349,127.2128954811
용인시,웰 동물병원,경기도 용인시 수지구 광교중앙로 302,경기도 용인시 수지구 상현동 1131-7번지 101호,16943,031-213-7522,37.2968448994,127.0695211825
용인시,웰니스 동물병원,,경기도 용인시 수지구 성복동 23번지 성복역롯데캐슬골드타운,,031-898-1911,37.3126818313,127.0833019523
용인시,유앤미동물병원,경기도 용인시 기흥구 서천로127번길 3-3,경기도 용인시 기흥구 서천동 814번지,17108,031-235-0075,37.2368317294,127.0724895047
용인시,윤동물병원,,경기도 용인시 처인구 김량장동 142번지 11호,17052,031-335-6318,37.2366688603,127.2089616512
용인시,이리온 동물메디컬센터,경기도 용인시 처인구 중부대로 1307,경기도 용인시 처인구 역북동 428번지 12호,17047,031-334-6125,37.2362245103,127.1901472075
용인시,이음동물병원,경기도 용인시 기흥구 흥덕2로65번길 2-20,경기도 용인시 기흥구 영덕동 989번지 6호 1층,16954,031-213-7572,37.2742539447,127.0739360729
용인시,정 동물병원,경기도 용인시 수지구 만현로 120,경기도 용인시 수지구 상현동 252번지 SR프라자,16930,031-898-2298,37.3060842336,127.0846797388
용인시,정다운종합동물병원,경기도 용인시 수지구 수지로112번길 11,경기도 용인시 수지구 성복동 66-10,16858,031-272-1199,37.3125953981,127.0804570894
용인시,제이엘동물병원,경기도 용인시 기흥구 평촌2로1번길 9-1,경기도 용인시 기흥구 동백동 626-7,17001,031-285-8275,37.2810773254,127.1540460420
용인시,제일종합동물병원,경기도 용인시 기흥구 강남동로 15,경기도 용인시 기흥구 구갈동 589,16979,031-274-3575,37.2712397696,127.1291303906
용인시,주식회사 착한애견분양강아지,경기도 용인시 기흥구 죽전로 33,경기도 용인시 기흥구 보정동 1207-2번지 이데아프라자 105호,16898,,37.3207540640,127.1124992291
용인시,주주동물병원,경기도 용인시 기흥구 구갈로 94,경기도 용인시 기흥구 구갈동 345-1,16972,031-284-8875,37.2826940746,127.1115099683
용인시,죽전TNR동물병원,경기도 용인시 처인구 모현읍 대지로 407,경기도 용인시 처인구 모현읍 오산리 193번지 28호,16884,031-322-7586,37.3308348485,127.1512104829
용인시,죽전동물병원,,경기도 용인시 기흥구 보정동 1804-3,,031-266-2993,,
용인시,죽전예담동물병원,경기도 용인시 수지구 대지로 58,경기도 용인시 수지구 죽전동 1254번지 3호,16873,031-264-7502,37.3284691292,127.1150106194
용인시,죽전쿨펫동물병원,경기도 용인시 수지구 포은대로 552,경기도 용인시 수지구 죽전동 1282번지 이마트 3층,16896,031-261-7512,37.3253249176,127.1100038667
용인시,즐거운동물병원,경기도 용인시 수지구 성복2로 100,경기도 용인시 수지구 성복동 162번지 2호 예반아이엔프라자,16850,031-272-7583,37.3154794545,127.0752947852
용인시,참누리동물병원,경기도 용인시 수지구 만현로 110,경기도 용인시 수지구 상현동 254-14원희캐슬프라자 A동 112호,16930,031-264-7525,37.3067600253,127.0846083156
용인시,초이스동물병원,경기도 용인시 수지구 용구대로 2794,경기도 용인시 수지구 죽전동 915번지 3호,16866,031-264-7553,37.3351298676,127.1093548829
용인시,쿨펫 동물병원,,"경기도 용인시 기흥구 중동 833 쥬네브썬월드 B036,B037호",,031-679-0551,,
용인시,탑동물병원,경기도 용인시 기흥구 구성로77번길 2,경기도 용인시 기흥구 언남동 361,16917,031-285-7504,37.2949479879,127.1182729578
용인시,튼튼동물병원,,경기도 용인시 기흥구 중동 1266-6 현대휴먼프라자 102호,,031-265-7505,,
용인시,파우동물병원,경기도 용인시 수지구 현암로125번길 6,경기도 용인시 수지구 죽전동 1178번지 1호 그린프라자,16876,031-898-0330,37.3322462273,127.1235026604
용인시,페티앙동물병원,경기도 용인시 처인구 명지로 193,경기도 용인시 처인구 남동 71번지 1호,17060,031-335-7578,37.2263182899,127.1971991940
용인시,펫동물병원,경기도 용인시 처인구 중부대로 1112,경기도 용인시 처인구 삼가동 195번지 15호,17091,031-334-4589,37.2410717055,127.1692805870
용인시,펫스토리동물병원,경기도 용인시 수지구 신봉2로 19,경기도 용인시 수지구 신봉동 83 신엘지 프라자 102호,16814,031-276-0282,37.3244817106,127.0770839136
용인시,펫파크 동백점,경기도 용인시 기흥구 동백중앙로 221,경기도 용인시 기흥구 중동 846번지 1호,17006,031-275-8833,37.2731076007,127.1505069463
용인시,포곡동물병원,,경기도 용인시 처인구 포곡읍 152번지 2호,17025,031-334-3304,37.2847000090,127.2035310543
용인시,하은동물병원,경기도 용인시 기흥구 민속촌로 43,경기도 용인시 기흥구 보라동 407-1번지,17074,031-286-8999,37.2552951313,127.1098351571
용인시,하임동물병원,경기도 용인시 수지구 포은대로 450,경기도 용인시 수지구 풍덕천동 100번지 17호,16834,031-898-4300,37.3222982173,127.0997937370
용인시,하트펫 동물병원,경기도 용인시 기흥구 탑실로 32,경기도 용인시 기흥구 공세동 734번지 3호,17084,031-285-0077,37.2388998036,127.1101789858
용인시,한마음동물병원,,경기도 용인시 수지구 풍덕천동 1004-3,,031-265-7512,,
용인시,함께하는 동물병원,경기도 용인시 기흥구 마북로 164,경기도 용인시 기흥구 마북동 182번지,16911,031-275-6549,37.3039631961,127.1243094634
용인시,해담은동물병원,경기도 용인시 수지구 성복1로 106,경기도 용인시 수지구 성복동 278-1번지 벽산프라자 107호,16853,031-892-7775,37.3168060655,127.0682562124
용인시,해뜰동물병원,경기도 용인시 기흥구 죽전로 50,경기도 용인시 기흥구 보정동 1805-2 센타프라자 104호,16898,031-889-7556,37.3202911023,127.1142622884
용인시,해피동물병원,경기도 용인시 기흥구 용구대로 2450,경기도 용인시 기흥구 보정동 700-6,16908,031-287-7275,37.3046167438,127.1062968152
용인시,행복동물병원,경기도 용인시 처인구 모현읍 백옥대로 2362,경기도 용인시 처인구 모현읍 왕산리 428-1,17035,031-334-7580,37.3343913573,127.2492577785
용인시,행복동물병원,경기도 용인시 처인구 모현읍 백옥대로 2362,경기도 용인시 처인구 모현읍 왕산리 428-1번지 왕산태권도학원 행복동물병원,17035,031-334-7580,37.3343913573,127.2492577785
용인시,현대동물병원,경기도 용인시 기흥구 신갈로 20,경기도 용인시 기흥구 상갈동 102-12,17067,031-285-6334,37.2683966375,127.1056621306
용인시,흥덕종합동물병원,경기도 용인시 기흥구 흥덕중앙로 59,경기도 용인시 기흥구 영덕동 975-7 흥덕노블레스 107호,16953,031-217-7119,37.2765156269,127.0737090085
의왕시,늘솜동물병원,경기도 의왕시 포일로 59,경기도 의왕시 포일동 546번지 호성상가,16022,031-423-4033,37.3905767905,126.9791413872
의왕시,라포레동물메디컬센터,경기도 의왕시 부곡중앙로 3-3,경기도 의왕시 삼동 471-39번지,16087,031-360-7588,37.3211801695,126.9493954653
의왕시,사바나동물병원,,"경기도 의왕시 내손동 842번지 래미안에버하임아파트 상가, 농협은행",16024,031-424-7515,37.3879556729,126.9754881568
의왕시,엘동물병원,,경기도 의왕시 오전동 서해그랑블 219호,,031-451-7577,,
의왕시,우리집동물병원,경기도 의왕시 포일로 13,경기도 의왕시 내손동 406번지 3호 2층,16023,031-421-0008,37.3886098945,126.9746363538
의왕시,유동물병원,경기도 의왕시 부곡중앙로 41,경기도 의왕시 삼동 208번지 10호,16085,031-462-8277,37.3213256123,126.9535478402
의왕시,의왕동물병원,경기도 의왕시 경수대로 372,경기도 의왕시 오전동 838번지 5호 102호,16053,031-454-7582,37.3583234146,126.9665252900
의왕시,중앙동물병원,경기도 의왕시 철도박물관로 71,경기도 의왕시 삼동 193번지 10호 2층,16088,031-462-8250,37.3205761584,126.9493772990
의왕시,청계종합동물병원,경기도 의왕시 양지편2로 3,경기도 의왕시 청계동 990번지 세종프라자,16009,031-424-7580,37.3901400604,126.9948244192
의왕시,펫가든 의왕점동물병원,경기도 의왕시 계원대학로 7,경기도 의왕시 내손동 743번지,16036,031-422-4475,37.3805799212,126.9728964085
의왕시,포일동물병원,경기도 의왕시 포일세거리로 3,경기도 의왕시 포일동 662번지 파레사타워 112호,16004,031-425-7541,37.3960095642,126.9847413545
의왕시,현대 동물병원,경기도 의왕시 모락로 16,경기도 의왕시 오전동 108번지 현대프라자 107호,16053,031-429-0975,37.3594795847,126.9670591333
의정부시,(주)코스모스이펙트,경기도 의정부시 경의로 70,경기도 의정부시 의정부동 592-6번지 5층 928호,11654,,37.7327774761,127.0431548613
의정부시,88동물의료원 의정부동물병원,경기도 의정부시 평화로 452,경기도 의정부시 의정부동 370-9번지 알리안츠생명빌딩 1층,11700,031-848-8275,37.7322655621,127.0483102903
의정부시,가능동물병원,경기도 의정부시 가능로 37,경기도 의정부시 가능동 668번지 13호,11681,031-875-1476,37.7467525825,127.0351120198
의정부시,금오동물병원,경기도 의정부시 청사로 37,경기도 의정부시 금오동 473번지 3호 신세계프라자 112호,11757,031-826-7582,37.7515172806,127.0698521163
의정부시,나라동물병원,경기도 의정부시 오목로 215,경기도 의정부시 민락동 843번지 3호 송림프라자,11813,031-852-7550,37.7455002694,127.0990581861
의정부시,나은동물병원,경기도 의정부시 회룡로 178,경기도 의정부시 장암동 20번지 14호,11718,031-876-7511,37.7263814344,127.0534411674
의정부시,내곁에동물병원,경기도 의정부시 오목로225번길 140,경기도 의정부시 민락동 805-2번지 내곁에 동물병원,11813,031-852-7582,37.7450262816,127.0948723680
의정부시,녹양 돌봄 동물병원,경기도 의정부시 비우로 100,경기도 의정부시 녹양동 326번지 5호,11613,031-829-7577,37.7582373610,127.0379010136
의정부시,녹양동물병원,경기도 의정부시 녹양로 66,경기도 의정부시 녹양동 354번지 1호,11613,031-855-0275,37.7568404390,127.0333573937
의정부시,다빈치동물병원,경기도 의정부시 평화로 205,경기도 의정부시 호원동 454-23번지 1층,11711,031-875-7553,37.7102614957,127.0476043332
의정부시,도그플러스동물병원,경기도 의정부시 청사로 38,경기도 의정부시 금오동 475번지 1호 홈플러스 3층,11757,031-851-7373,37.7521704799,127.0710175592
의정부시,럭키동물병원,경기도 의정부시 평화로244번길 8,경기도 의정부시 호원동 453번지 럭키마트외부상가,11710,031-875-1559,37.7134982290,127.0478569533
의정부시,로얄펫동물병원,경기도 의정부시 신흥로 171,경기도 의정부시 의정부동 594번지 2호,11654,031-879-4478,37.7313900860,127.0433222644
의정부시,루이스펫샵 의정부 강아지분양 애견샵,경기도 의정부시 민락로 195,경기도 의정부시 민락동 803-2번지 중흥에스-클래스트와이스 1층 141호,11813,,37.7434230674,127.1004881873
의정부시,마리동물병원,경기도 의정부시 용민로 391,경기도 의정부시 낙양동 737번지 예스프라자 시그니처 103호,11770,031-837-0075,37.7554576590,127.1118551536
의정부시,민락동물병원,경기도 의정부시 용현로 130,경기도 의정부시 민락동 738번지 6호,11809,031-852-7541,37.7410090255,127.0904223655
의정부시,바라다동물병원,경기도 의정부시 평화로 508,경기도 의정부시 의정부동 140-15번지 1층,11697,031-876-7582,37.7373568778,127.0480069723
의정부시,바른동물병원,경기도 의정부시 평화로 559-1,경기도 의정부시 의정부동 210번지 1호,11691,031-842-7582,37.7419755000,127.0466622740
의정부시,사랑동물병원,경기도 의정부시 금신로 317,경기도 의정부시 신곡동 519번지 26호,11741,031-847-7335,37.7446491103,127.0624799656
의정부시,서울동물병원,경기도 의정부시 용현로 152,경기도 의정부시 민락동 700-1번지 103호,11808,031-852-7733,37.7405843423,127.0927173913
의정부시,서정동물메디컬센터,경기도 의정부시 청사로48번길 7,경기도 의정부시 금오동 474번지 2호,11757,031-851-0901,37.7529166179,127.0704797165
의정부시,신촌동물병원,경기도 의정부시 신흥로 357-1,경기도 의정부시 가능동 648번지 23호,11683,031-877-0675,37.7482957236,127.0425032755
의정부시,에이스동물병원,경기도 의정부시 태평로 102-1,경기도 의정부시 의정부동 26-6번지,11693,031-875-8090,37.7416077319,127.0518401490
의정부시,오즈동물병원,경기도 의정부시 추동로 13,경기도 의정부시 신곡동 673-6번지,11740,031-840-0075,37.7431431898,127.0574606433
의정부시,위즈펫 동물병원,경기도 의정부시 민락로 210,경기도 의정부시 민락동 849번지,11814,031-852-7502,37.7431860471,127.1023622658
의정부시,의정부24시IU동물병원,경기도 의정부시 태평로 52,경기도 의정부시 의정부동 94번지 6호,11698,031-871-7588,37.7370372657,127.0516407148
의정부시,장암종합동물병원,경기도 의정부시 동일로 468,경기도 의정부시 신곡동 336번지 1호,11738,031-843-1415,37.7301985992,127.0594442096
의정부시,채플린동물병원,경기도 의정부시 용민로 493,경기도 의정부시 민락동 905번지,11815,031-928-6388,37.7499996110,127.1185923281
의정부시,펫인쥬동물병원,경기도 의정부시 호국로1310번길 44,경기도 의정부시 의정부동 182번지 8호,11692,031-928-5068,37.7415899363,127.0495361925
의정부시,프렌즈동물병원,경기도 의정부시 호국로 1300,경기도 의정부시 의정부동 187번지의 18,11692,031-845-2500,37.7434615175,127.0487076244
의정부시,플래니터리헬스,,경기도 의정부시 의정부동 486번지 4호 덕암빌딩,11673,070-8064-2366,37.7388095704,127.0391000215
의정부시,하나동물병원,경기도 의정부시 부용로 187,경기도 의정부시 신곡동 772번지 2호,11771,031-853-7550,37.7514473975,127.0779461993
의정부시,하트만동물병원,경기도 의정부시 외미로 100,경기도 의정부시 호원동 50-2번지 회룡타운 111호,11638,031-874-7533,37.7240479783,127.0466127011
의정부시,햇살동물병원,경기도 의정부시 오목로18번길 2,경기도 의정부시 용현동 230번지 17호 현대빌딩 2층,11792,031-827-8275,37.7322481728,127.0852729430
의정부시,현대동물병원,경기도 의정부시 충의로 49,경기도 의정부시 용현동 14번지 3호,11789,031-852-3119,37.7361314799,127.0874416866
의정부시,혜수애견병원,경기도 의정부시 태평로 124,경기도 의정부시 의정부동 17번지 6호,11693,031-848-2430,37.7435001206,127.0517379360
의정부시,호원종합동물병원,경기도 의정부시 평화로 374,경기도 의정부시 호원동 425 한승프라자 109호,11704,031-826-8875,37.7253538675,127.0486926969
이천시,24시고방동물병원,경기도 이천시 부발읍 경충대로 2260,경기도 이천시 부발읍 신하리 434-18번지,17327,031-632-7582,37.2609292857,127.4758659006
이천시,24시스마일동물병원,경기도 이천시 애련정로87번길 26,경기도 이천시 창전동 467-33번지 스마일 동물병원,17370,031-633-7582,37.2783898361,127.4487877642
이천시,24시큰사랑동물병원,경기도 이천시 중리천로 135,경기도 이천시 중리동 468번지 24호,17373,031-8011-3690,37.2753254520,127.4496696627
이천시,나라동물병원,경기도 이천시 설봉로 46,경기도 이천시 관고동 15-17번지,17368,031-632-1075,37.2804669900,127.4381488042
이천시,명성동물병원,경기도 이천시 설성면 설가로 4,경기도 이천시 설성면 장천리 649번지 17호,17411,031-642-7582,37.1377802721,127.5107189078
이천시,미유펫 강아지 고양이 이천점,경기도 이천시 영창로 238-2,경기도 이천시 창전동 462번지 2호,17370,031-634-0059,37.2804811280,127.4488878723
이천시,비포유동물병원,경기도 이천시 마장면 중부대로 645,경기도 이천시 마장면 표교리 63-4번지,17384,,37.2532787255,127.4074651616
이천시,아이동물병원,경기도 이천시 경충대로2481번길 7,경기도 이천시 진리동 42번지 2호,17391,031-631-0045,37.2704871575,127.4552221785
이천시,우리동물병원,경기도 이천시 이섭대천로 1257,경기도 이천시 창전동 145-4번지,17364,031-634-0052,37.2826525766,127.4467881620
이천시,이천동물의료센터,경기도 이천시 이섭대천로 1342,경기도 이천시 증포동 146-1번지,17352,031-632-7510,37.2879371860,127.4524478337
이천시,장호원동물병원,경기도 이천시 장호원읍 장감로 23,경기도 이천시 장호원읍 진암리 5-5번지,17419,031-643-0010,37.1161164459,127.6252918393
이천시,제일동물병원,경기도 이천시 영창로 181,경기도 이천시 창전동 151-14번지,17365,031-633-9883,37.2815960603,127.4427616915
이천시,하나동물병원,경기도 이천시 중리천로 99,경기도 이천시 창전동 470-1번지 하나동물병원,17370,031-637-2543,37.2781641764,127.4480772645
이천시,행복한동물병원,경기도 이천시 경충대로 2486,경기도 이천시 진리동 50-2번지,17378,031-636-7582,37.2715688690,127.4553004925
파주시,가온동물병원,경기도 파주시 가온로 116,경기도 파주시 목동동 685번지 1층,10900,031-945-7552,37.7205399442,126.7454110981
파주시,고려동물병원,,경기도 파주시 금촌동 329번지,,031-941-2422,,
파주시,교하동물병원,경기도 파주시 책향기로 423,경기도 파주시 동패동 1701번지 두손비채-1 138호,10874,031-949-7582,37.7249190732,126.7189273365
파주시,금릉 동물병원,,경기도 파주시 금촌동 금촌택지개발지구 22필지 상가 102호,,031-948-3375,,
파주시,금쪽같은내새끼반려동물병원,경기도 파주시 가재울로94번길 27,경기도 파주시 목동동 776-1번지 C2-1-2,10871,031-944-9979,37.7299488037,126.7466887530
파주시,금촌종합동물병원,경기도 파주시 아동로 11-1,경기도 파주시 금촌동 42번지 5호,10930,031-941-7777,37.7644981512,126.7757892133
파주시,나은동물병원,경기도 파주시 새꽃로 207,경기도 파주시 아동동 351번지 14호,10930,031-944-8288,37.7659558096,126.7753889745
파주시,다정동물병원,경기도 파주시 와석순환로 86,경기도 파주시 야당동 1006,10907,031-945-5077,37.7114766746,126.7502680499
파주시,대한동물병원(산업동물 출장진료 전문 동물병원),경기도 파주시 경의로 1805,경기도 파주시 금촌동 27번지 30호 2층,10854,,37.7675070825,126.7755554998
파주시,또바기동물병원,경기도 파주시 동패로7번길 66,경기도 파주시 동패동 1981-1번지 401호,10903,031-941-0775,37.7097100122,126.7348225595
파주시,라임동물병원,경기도 파주시 순못길 21,경기도 파주시 다율동 1001번지 1호,10878,031-8071-2060,37.7266934248,126.7160264073
파주시,로뎀동물병원,경기도 파주시 문산읍 방촌로 1636,경기도 파주시 문산읍 문산리 133번지 2호,10820,031-952-7576,37.8606454301,126.7781575378
파주시,리버풀동물병원,경기도 파주시 중앙로 255,경기도 파주시 금촌동 770번지 4호,10923,031-945-7297,37.7589314376,126.7778074849
파주시,몰리스펫샵 파주운정점,경기도 파주시 한울로 123,경기도 파주시 동패동 1763번지 2층 몰리스펫샵,10905,031-931-2152,37.7103889772,126.7450715864
파주시,문산동물병원,,경기도 파주시 문산읍 문산리 15번지 5호,10823,031-953-7570,37.8550673698,126.7857029924
파주시,미엘동물병원,경기도 파주시 청석로 264,경기도 파주시 동패동 1696번지 1호 거묵프라자,10874,031-935-5009,37.7255907974,126.7182848248
파주시,버디종합동물병원,경기도 파주시 문산읍 문산역로 77,경기도 파주시 문산읍 문산리 17번지 363호,10823,031-953-1183,37.8531547510,126.7868808832
파주시,베리하우스,경기도 파주시 조리읍 두루봉로 8-13,경기도 파주시 조리읍 봉일천리 221-1번지 1층,10938,,37.7444340143,126.8101834405
파주시,산내동물병원,경기도 파주시 심학산로423번길 7-33,경기도 파주시 목동동 1136번지 3호,10900,031-948-6669,37.7194328329,126.7372414860
파주시,스마일양한방동물병원,경기도 파주시 금빛로 44,경기도 파주시 금촌동 987번지 4호 마이프라자,10915,031-942-3575,37.7524889906,126.7678920624
파주시,승진동물병원,경기도 파주시 법원읍 사임당로902번길 3,경기도 파주시 법원읍 법원리 423번지 64호,10826,031-959-7582,37.8477293613,126.8809658272
파주시,야당동물병원,경기도 파주시 경의로 1100,경기도 파주시 야당동 1074번지 2호,10908,031-948-7579,37.7153334659,126.7601228165
파주시,운정W동물병원,경기도 파주시 미래로 620,경기도 파주시 와동동 6번지 5호 해솔프라자,10895,031-944-9075,37.7324284129,126.7510895506
파주시,운정동물의료센터,경기도 파주시 미래로 371,경기도 파주시 동패동 1759번지 6호 2층 203호,10905,031-935-5675,37.7110969665,126.7458472261
파주시,운정한빛동물병원,경기도 파주시 경의로 1068,경기도 파주시 야당동 1066번지 2호,10908,031-944-7179,37.7125815650,126.7596623254
파주시,운정호수동물메디컬센터,경기도 파주시 경의로 1114,경기도 파주시 야당동 1076번지,10908,031-937-8225,37.7166149612,126.7603823786
파주시,운정힐링 동물병원,경기도 파주시 와석순환로 70,경기도 파주시 야당동 1006번지 7호,10907,031-8071-0075,37.7104839199,126.7514806398
파주시,웰니스클리닉 동물병원 파주운정점,경기도 파주시 한울로 123,경기도 파주시 동패동 1763번지 이마트운정점 2층,10905,031-942-7524,37.7103889772,126.7450715864
파주시,쿨펫동물병원(파주문산점),경기도 파주시 문산읍 방촌로 1759,경기도 파주시 문산읍 당동리 첨단산업단지 홈플러스 3층,10816,031-954-7588,37.8697363281,126.7850270241
